DATE,GDP,REAINTRATREARAT10Y,MEDCPIM158SFRBCLE,PSAVERT,UNRATE
2023-07-30,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-07-31,27610.128,1.4260473,2.49077584715136,4.4,3.5
2023-08-01,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-02,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-03,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-04,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-05,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-06,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-07,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-08,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-09,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-10,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-11,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-12,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-13,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-14,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-15,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-16,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-17,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-18,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-19,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-20,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-21,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-22,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-23,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-24,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-25,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-26,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-27,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-28,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-29,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-30,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-08-31,27610.128,1.60209539,4.35897232415277,4.4,3.8
2023-09-01,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-02,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-03,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-04,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-05,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-06,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-07,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-08,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-09,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-10,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-11,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-12,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-13,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-14,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-15,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-16,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-17,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-18,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-19,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-20,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-21,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-22,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-23,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-24,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-25,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-26,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-27,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-28,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-29,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-09-30,27610.128,1.69970754,5.21792092786129,3.8,3.8
2023-10-01,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-02,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-03,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-04,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-05,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-06,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-07,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-08,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-09,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-10,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-11,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-12,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-13,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-14,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-15,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-16,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-17,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-18,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-19,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-20,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-21,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-22,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-23,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-24,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-25,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-26,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-27,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-28,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-29,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-30,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-10-31,27938.831,2.08246076,3.49795816925966,4.1,3.8
2023-11-01,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-02,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-03,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-04,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-05,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-06,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-07,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-08,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-09,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-10,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-11,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-12,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-13,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-14,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-15,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-16,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-17,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-18,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-19,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-20,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-21,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-22,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-23,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-24,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-25,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-26,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-27,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-28,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-29,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-11-30,27938.831,2.09432864,5.1226149536403,4.1,3.7
2023-12-01,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-02,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-03,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-04,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-05,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-06,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-07,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-08,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-09,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-10,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-11,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-12,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-13,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-14,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-15,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-16,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-17,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-18,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-19,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-20,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-21,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-22,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-23,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-24,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-25,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-26,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-27,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-28,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-29,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-30,27938.831,1.68089907,4.160125150684911,3.7,3.7
2023-12-31,27938.831,1.68089907,4.160125150684911,3.7,3.7
