Date,Open,High,Low,Close,Adj Close,Volume,ticker,First_Day_Month,REAINTRATREARAT10Y,GDP,MEDCPIM158SFRBCLE,PSAVERT,UNRATE
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.33711624145508,127985200,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.96287536621094,83569600,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.17586135864258,129772400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.823272705078125,155054800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.83290481567383,105358000,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.30823516845703,139634400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.63899230957031,164834800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.8702392578125,229722400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.58055114746094,146118800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.12656784057617,106178800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.923622131347656,132125600,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.66269302368164,131516400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.23482894897461,154449200,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.082855224609375,113459200,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.1599235534668,118994400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.4061393737793,146118800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.23942947387695,94858800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.06064224243164,111792800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.85529327392578,113924800,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.07755661010742,84873600,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.297176361083984,108174400,AAPL,2019-05-01,0.5404288,,2.5585351456762795,7.3,3.6
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.86955642700195,161584400,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.40130615234375,123872000,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.10194396972656,119093600,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.74943542480469,90105200,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.94053649902344,122737600,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.527626037597656,104883600,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.06638717651367,107731600,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.916603088378906,73012800,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.90694046020508,86698400,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.5662841796875,75046000,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.8441162109375,58676400,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.94582748413086,106204000,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.805702209472656,84496800,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.189849853515625,86056000,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.02555847167969,191202400,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.97724151611328,72881600,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.25001907348633,84281200,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.27199172973633,104270000,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.25749588012695,83598800,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.81778335571289,124442400,AAPL,2019-06-01,0.42130162,,2.96310499495169,7.1,3.6
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.69478225708008,109012000,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.97988510131836,67740800,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.385780334472656,45448000,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.34228515625,69062000,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.32514572143555,101354400,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.61989212036133,82312000,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.100685119628906,71588400,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.74312210083008,80767200,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.11759948730469,70380800,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.57905578613281,67789600,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.40752029418945,67467200,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.129669189453125,56430000,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.68777847290039,74162400,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.9460563659668,83717200,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.06467819213867,89111600,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.45607376098633,73420800,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.41499710083008,59966400,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.016357421875,55638400,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.19031524658203,70475600,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.65900802612305,86693600,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.441566467285156,135742800,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.470794677734375,277125600,AAPL,2019-07-01,0.44057188,21694.282,3.2008888117851098,6.8,3.7
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.35700988769531,216071600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.291561126708984,163448400,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.71124267578125,209572000,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.59551239013672,143299200,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.0883674621582,133457600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.14900588989258,108038000,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.743995666503906,98478800,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.62030792236328,89927600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.67930603027344,188874000,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.17082977294922,146189600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.9258918762207,108909600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.08027648925781,110481600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.01397705078125,97654400,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.01639938354492,107537200,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.56935119628906,86141600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.52569580078125,89014800,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.14414978027344,187272000,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.07785415649414,104174400,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.512779235839844,103493200,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.845035552978516,63755200,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.689002990722656,83962000,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.62352752685547,84573600,AAPL,2019-08-01,0.42005179,,2.6257566309874503,7.0,3.6
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.88626480102539,80092000,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.73265075683594,76752400,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.72455596923828,95654800,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.71971130371094,77449200,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.94041061401367,109237600,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.553985595703125,127111600,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.224937438964844,177158400,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.10367965698242,128906800,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.0511360168457,159053200,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.33003616333008,84632400,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.52405548095703,73274800,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.02606964111328,101360000,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.58710861206055,88242400,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.80377197265625,221652400,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.04386520385742,76662000,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.79164123535156,124763200,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.60408401489258,87613600,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.32761001586914,75334000,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.06812286376953,101408000,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.31709671020508,103909600,AAPL,2019-09-01,0.23500552,,2.5044028464577406,7.2,3.5
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.46745300292969,139223200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.102073669433594,138449200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.553157806396484,114426000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.05434799194336,138478800,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.06647872924805,122306000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.4213752746582,111820000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.0592041015625,74770400,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.80131912231445,113013600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.28553009033203,166795600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.203067779541016,96427600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.0696907043457,87360000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.83930587768555,73903200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.05998611450195,67585200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.33403778076172,97433600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.328372955322266,87247200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.194976806640625,82293600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.975894927978516,75828800,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.07290267944336,69275200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.80045700073242,73477200,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.39948272705078,96572800,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.00257110595703,142839600,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.99528884887695,124522000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.32914733886719,139162000,AAPL,2019-10-01,0.36832453,21902.39,2.67072730886815,7.3,3.6
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.041343688964844,151125200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.44878005981445,103272000,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.359046936035156,79897600,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.38572311401367,75864400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.10572814941406,94940400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.27845001220703,69986400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.779541015625,81821200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.72114944458008,87388800,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.33169555664062,102734400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.886573791503906,89182800,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.64550018310547,100206400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.97145080566406,86703200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.7744140625,76167200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.02033996582031,106234400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.73332977294922,121395200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.67735290527344,65325200,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.79389190673828,84020400,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.28791809082031,105207600,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.15143585205078,65235600,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.00791931152344,46617600,AAPL,2019-11-01,0.43361185,,3.2778581013518595,7.1,3.6
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.25630950927734,94487200,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.110591888427734,114430400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.667633056640625,67181600,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.6017074584961,74424400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.84955596923828,106075600,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.92766571044922,128042400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.30712127685547,90420400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.86415100097656,78756800,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.03199005126953,137310400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.92959594726562,133587600,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.07528686523438,128186000,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.20906829833984,114158400,AAPL,2019-12-01,0.51426493,,2.52541708194376,6.4,3.6
